MovieID;Title;KoreanTitle;Plot;ReleaseYear;RunningTime;GradeID;GradeInKoreaID;Poster;ReleaseDateInKorea;BoxOfficeWWGross;BoxOfficeUSGross;Budget
217;Doubt;다우트;"A Catholic school principal questions a priest‘s ambiguous relationship with a troubled young student.";2008;104;2;NULL;Doubt.jpg;2009-02-12;50907234;33446470;20000000
218;"Frozen River";"프로즌 리버";"Takes place in the days before Christmas near a little-known border crossing on the Mohawk reservation between New York State and Quebec. Here, the lure of fast money from smuggling presents a daily challenge to single moms who would otherwise be earning minimum wage. Two women - one white, one Mohawk, both single mothers faced with desperate circumstances - are drawn into the world of border smuggling across the frozen water of the St. Lawrence River. Ray and Lila - and a New York State Trooper as opponent in an evolving cat-and-mouse game.";2008;97;1;NULL;FrozenRiver.jpg;2008-02-12;5414283;2511476;1000000
219;"Rachel Getting Married";"레이첼 결혼하다";"A young woman who has been in and out from rehab for the past 10 years returns home for the weekend for her sister‘s wedding";2008;113;1;NULL;RachelGettingMarried.jpg;2009-02-26;16623013;12796841;NULL
220;"The Dark Knight";"다크 나이트";"When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, the caped crusader must come to terms with one of the greatest psychological tests of his ability to fight injustice.";2008;152;2;NULL;TheDarkKnight.jpg;2009-02-19;1004558444;534858444;185000000
221;"Revolutionary Road";"레볼루셔너리 로드";"A young couple living in a Connecticut suburb during the mid-1950s struggle to come to terms with their personal problems while trying to raise their two children.";2008;119;1;NULL;RevolutionaryRoad.jpg;2009-02-19;75226021;22911480;35000000
222;"Tropic Thunder";"트로픽 썬더";"Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.";2008;107;1;NULL;TropicThunder.jpg;2008-12-10;188072649;110515313;92000000
223;"Vicky Cristina Barcelona";"내 남자의 아내도 좋아";"가장 친한 친구이지만, 사랑에 관해서는 완전히 상반된 생각을 가지고 있는 비키(레베카 홀)와 크리스티나(스칼렛 요한슨). 바르셀로나에서 휴가를 즐기던 두 사람은 우연히 매력적인 화가 후안 안토니오(하비에르 바르뎀)를 만나게 되고, 그의 노골적인 유혹에 강하게 거부하는 비키롸 달리 크리스티나는 후안에게 묘한 매력을 느낀다. 하지만 예기치 않은 순간에 비키 마저 후안에게 빠져들게 되지만 예정된 결혼을 위해 바르셀로나를 떠난다. 그리고 바르셀로나에 남게 된 크리스티나와 후안이 둘 만의 사랑을 나누던 어느 날, 후안의 전처 마리아(페넬로페 크루즈)가 둘 사이에 나타난다.";2008;2008;2;NULL;VickyCristinaBarcelona.jpg;2009-04-15;96409300;23216709;15500000
224;Happy-Go-Lucky;"해피 고 럭키";"A look at a few chapters in the life of Poppy, a cheery, colorful, North London schoolteacher whose optimism tends to exasperate those around her.";2008;118;1;NULL;Happy-Go-Lucky.jpg;NULL;18696602;3512016;NULL
225;"In Bruges";"킬러들의 도시";"Guilt-stricken after a job gone wrong, hitman Ray and his partner await orders from their ruthless boss in Bruges, Belgium, the last place in the world Ray wants to be.";2008;107;1;NULL;InBruges.jpg;NULL;33394440;7800824;NULL
226;WALL·E;월·E;"In the distant future, a small waste collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.";2008;98;4;NULL;WALLE.jpg;NULL;521311860;223808164;180000000
227;"The Duchess";"공작부인: 세기의 스캔들";"A chronicle of the life of 18th century aristocrat Georgiana, Duchess of Devonshire, who was reviled for her extravagant political and personal life.";2008;110;2;NULL;TheDuchess.jpg;NULL;43306325;13848978;13500000
228;Australia;오스트레일리아;"Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin, Australia, by Japanese forces firsthand.";2008;165;2;NULL;Australia.jpg;NULL;211342221;49554002;130000000
229;Wanted;원티드;"A frustrated office worker learns that he is the son of a professional assassin, and that he shares his father‘s superhuman killing abilities.";2008;110;1;NULL;Wanted.jpg;NULL;341433252;134508551;75000000
230;"Iron Man";아이언맨;"아프가니스탄의 동굴에 납치되었다가 탈출한 군수 업체 스타그 인더스트리의 회장 토니 스타크는 악과 맞서 싸우기 위한 특별한 수트 형태의 무기를 제작한다. 이는 그의 회사의 정책과 정면으로 대치된다.";2008;126;2;NULL;IronMan.jpg;2010-07-21;585174222;318412101;140000000
231;"Hellboy II: The Golden Army";"헬보이 2: 더 골든 아미";"The mythical world starts a rebellion against humanity in order to rule the Earth, so Hellboy and his team must save the world from the rebellious creatures.";2008;120;2;NULL;HellboyTheGoldenArmy.jpg;NULL;160388063;75986503;85000000
232;Defiance;디파이언스;"Jewish brothers in Nazi-occupied Eastern Europe escape into the Belarussian forests, where they join Russian resistance fighters and endeavor to build a village in order to protect themselves and about 1,000 Jewish non-combatants.";2008;137;1;NULL;Defiance.jpg;NULL;51155219;28644813;32000000
233;"No Country for Old Men";"노인을 위한 나라는 없다";"리오 그랑데 근처에 살던 한 사냥꾼이 우연히 잘못된 경로로 입수한 마약에 의해 폭력과 대혼란이 발생한다.";2007;122;1;NULL;NoCountryforOldMen.jpg;2008-02-21;171627166;74283625;25000000
234;Atonement;어톤먼트;"13살 신출내기 작가 브리오니 텔리스는 그녀의 언니의 연인이 저지르지 않은 범죄로 인해 여러개의 사람으로의 변화를 경헙한다. 이언 맥이완의 영국 로맨스 소설 원작.";2007;123;1;NULL;Atonement.jpg;2008-02-21;129266061;50927067;30000000
235;Juno;주노;"계획되지 않은 임신을 하게 된 어린 소녀가 그녀의 태어나지 않은 아이에 대해 입양 계획을 세우게 된다.";2007;96;2;NULL;Juno.jpg;2008-02-21;231411584;143495265;7500000
236;"Michael Clayton";"마이클 클레이튼";"A law firm brings in its "fixer" to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multi-billion dollar class action suit.";2007;119;1;NULL;MichaelClayton.jpg;2007-11-29;92991835;49033882;25000000
237;"There Will Be Blood";"데어 윌 비 블러드";"A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.";2007;158;1;NULL;ThereWillBeBlood.jpg;2008-03-06;76181545;40222514;25000000
238;"Eastern Promises";"이스턴 프라미스";"A Russian teenager living in London who dies during childbirth leaves clues to a midwife in her journal that could tie her child to a rape involving a violent Russian mob family.";2007;100;1;NULL;EasternPromises.jpg;2015-10-29;56106607;17266000;25000000
239;"In the Valley of Elah";"엘라의 계곡";"A retired military investigator works with a police detective to uncover the truth behind his son‘s disappearance following his return from a tour of duty in Iraq.";2007;121;1;NULL;IntheValleyofElah.jpg;2009-12-10;29541790;6777741;NULL
240;"Sweeney Todd: The Demon Barber of Fleet Street";"스위니 토드: 어느 잔혹한 이발사 이야기";"The infamous story of Benjamin Barker, AKA Sweeney Todd, who sets up a barber shop down in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett. Based on the hit Broadway musical.";2008;116;1;NULL;SweeneyToddTheDemonBarberofFleetStreet.jpg;2008-01-17;152523164;52898073;50000000
241;"La Vie en Rose";"라비앙 로즈";"가수 에디트 피아프의 삶 이야기";2007;130;2;NULL;LaVieenRose.jpg;2007-11-21;86274793;10301706;25000000
242;"Away from Her";"어웨이 프롬 허";"A man coping with the institutionalization of his wife because of Alzheimer‘s disease faces an epiphany when she transfers her affections to another man, Aubrey, a wheelchair-bound mute who also is a patient at the nursing home.";2006;110;2;NULL;AwayfromHer.jpg;2015-11-19;9194283;4571521;4000000
243;"Elizabeth: The Golden Age";골든에이지;"A mature Queen Elizabeth endures multiple crises late in her reign including court intrigues, an assassination plot, the Spanish Armada, and romantic disappointments.";2007;114;2;NULL;ElizabethTheGoldenAge.jpg;2007-11-22;74237563;16383509;55000000
244;"The Savages";야만인들;"A sister and brother face the realities of familial responsibility as they begin to care for their ailing father.";2007;113;2;NULL;TheSavages.jpg;2007-02-21;10642023;6623082;NULL
245;"The Assassination of Jesse James by the Coward Robert Ford";"비겁한 로버트 포드의 제시 제임스 암살";"Robert Ford, who‘s idolized Jesse James since childhood, tries hard to join the reforming gang of the Missouri outlaw, but gradually becomes resentful of the bandit leader.";2007;160;1;NULL;TheAssassinationofJesseJamesbytheCowardRobertFord.jpg;2007-12-21;15001776;3909149;30000000
246;"Charlie Wilson‘s War";"찰리 윌슨의 전쟁";"A drama based on a Texas congressman Charlie Wilson‘s covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets have some unforeseen and long-reaching effects.";2007;102;1;NULL;CharlieWilsonsWar.jpg;2008-02-06;119000410;66661095;75000000
247;"Into the Wild";"인투 더 와일드";"After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life.";2007;148;1;NULL;IntotheWild.jpg;2007-02-06;56255142;18354356;15000000
248;"American Gangster";"아메리칸 갱스터";"In 1970s America, a detective works to bring down the drug empire of Frank Lucas, a heroin kingpin from Manhattan, who is smuggling the drug into the country from the Far East.";2007;157;1;NULL;AmericanGangster.jpg;2007-12-27;266465037;130164645;100000000
249;"Gone Baby Gone";"곤, 베이비, 곤";"Two Boston area detectives investigate a little girl‘s kidnapping, which ultimately turns into a crisis both professionally and personally.";2007;114;1;NULL;GoneBabyGone.jpg;2008-08-13;34619699;20300218;19000000
250;"I‘m Not There.";"아임 낫 데어";"Ruminations on the life of Bob Dylan, where six characters embody a different aspect of the musician‘s life and work.";2007;135;1;NULL;ImNotThere.jpg;2008-05-29;11664116;4017609;20000000
251;"The Diving Bell and the Butterfly";"잠수종과 나비";"The true story of Elle editor Jean-Dominique Bauby who suffers a stroke and has to live with an almost totally paralyzed body; only his left eye isn‘t paralyzed.";2007;112;2;NULL;TheDivingBellandtheButterfly.jpg;NULL;19777647;6003227;NULL
252;"Lars and the Real Girl";"내겐 너무 사랑스러운 그녀";"A delusional young man strikes up an unconventional relationship with a doll he finds on the Internet.";2007;106;2;NULL;LarsandtheRealGirl.jpg;NULL;11293663;5972884;12000000
253;Ratatouille;라따뚜이;"A rat who can cook makes an unusual alliance with a young kitchen worker at a famous restaurant.";2007;111;4;NULL;Ratatouille.jpg;NULL;623722818;206445654;150000000
254;"The Golden Compass";황금나침반;"In a parallel universe, young Lyra Belacqua journeys to the far North to save her best friend and other kidnapped children from terrible experiments by a mysterious organization.";2007;113;2;NULL;TheGoldenCompass.jpg;NULL;372234864;70107728;180000000
255;"Across the Universe";"어크로스 더 유니버스";"The music of the Beatles and the Vietnam War form the backdrop for the romance between an upper-class American girl and a poor Liverpudlian artist.";2007;133;2;NULL;AcrosstheUniverse.jpg;NULL;29367143;24343673;45000000
256;"The Bourne Ultimatum";"본 울티메이텀";"Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.";2007;115;2;NULL;TheBourneUltimatum.jpg;NULL;442824138;227471070;110000000
257;"3:10 to Yuma";"3:10 투 유마";"A small-time rancher agrees to hold a captured outlaw who‘s awaiting a train to go to court in Yuma. A battle of wills ensues as the outlaw tries to psych out the rancher.";2007;122;1;NULL;310toYuma.jpg;NULL;70016220;53606916;55000000
258;Transformers;트랜스포머;"An ancient struggle between two Cybertronian races, the heroic Autobots and the evil Decepticons, comes to Earth, with a clue to the ultimate power held by a teenager.";2007;144;2;NULL;Transformers.jpg;NULL;709709780;319246193;150000000
259;"Pirates of the Caribbean: At World‘s End";"캐러비안의 해적: 세상의 끝";"Captain Barbossa, Will Turner and Elizabeth Swann must sail off the edge of the map, navigate treachery and betrayal, and make their final alliances for one last decisive battle.";2007;169;2;NULL;PiratesoftheCaribbeanAtWorldsEnd.jpg;2007-05-23;963420425;309420425;300000000
260;Norbit;노르빗;"A mild-mannered guy, who is engaged to a monstrous woman, meets the woman of his dreams, and schemes to find a way to be with her.";2007;102;2;NULL;Norbit.jpg;NULL;159313561;95673607;60000000
261;Once;원스;"A modern-day musical about a busker and an immigrant and their eventful week in Dublin, as they write, rehearse and record songs that tell their love story.";2006;85;1;NULL;Once.jpg;2009-01-15;20710513;9439923;150000
262;"August Rush";"어거스트 러쉬";"A drama with fairy tale elements, where an orphaned musical prodigy uses his gift as a clue to finding his birth parents.";2007;114;3;NULL;AugustRush.jpg;NULL;66122026;31664162;30000000
263;Enchanted;"마법에 걸린 사랑";"A princess, who is prepared to be wed, is sent away to New York by an evil queen, where she falls in love with a lawyer.";2007;107;3;NULL;Enchanted.jpg;NULL;340487652;127807262;85000000
264;"The Kite Runner";"연을 쫓는 아이";"After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble.";2007;128;2;NULL;TheKiteRunner.jpg;NULL;73276047;15800078;20000000
265;"Peter & the Wolf";NULL;"An animated retelling set to Prokofiev‘s suite. Peter is a slight lad, solitary, locked out of the woods by his protective grandfather, his only friend a duck. In town, he‘s bullied. When a wolf menaces the duck - as well as grandfather‘s fat cat and an ill-flying bird that Peter has befriended - Peter bravely tries to tree the wolf. Grandfather, the townspeople, and the hunters who have antagonized Peter figure in the denouement. ";2006;32;6;NULL;PeterandtheWolf.jpg;NULL;NULL;NULL;NULL
266;"I Met the Walrus";NULL;;2007;5;6;NULL;;NULL;NULL;NULL;NULL
267;"Madame Tutli-Putli";NULL;"Madame Tutli-Putli boards the Night Train, weighed down with all her earthly possessions and the ghosts of her past. She travels alone, facing both the kindness and menace of strangers. As day descends into dark, she finds herself caught up in a desperate metaphysical adventure. Adrift between real and imagined worlds, Madame Tutli-Putli confronts her demons and is drawn into an undertow of mystery and suspense. The National Film Board of Canada presents a stunning, stop-motion animated film that takes the viewer on an exhilarating existential journey. The film introduces groundbreaking visual techniques and is supported by a haunting and original score. Painstaking care and craftsmanship in form and detail bring to life a fully imagined, tactile world unlike any you have seen. Jungian thriller? Hitchcockian suspense? Artistic tour de force? The Night Train awaits you. ";2007;17;6;NULL;MadameTutliPutli.jpg;NULL;NULL;NULL;NULL
268;"My Love";NULL;;2006;26;6;NULL;;NULL;NULL;NULL;NULL
269;"Even Pigeons Go to Heaven";NULL;"On a moonlit fall night, a priest races to the home of Mr. Moulin running a motorcycle off the road and arriving just in time to catch the old man as he falls from a chair on which he stacked books in order to reach a bottle of cognac. Mr. Moulin is a miser with a sock full of money that the priest would like to appropriate by selling the old man a space capsule that will take him to paradise. After a test drive and some negotiation, the deal may be struck, but then, there‘s a knock at the door. ";2007;9;6;NULL;;NULL;NULL;NULL;NULL
270;"Le Mozart des pickpockets";NULL;;2006;31;6;NULL;LeMozartdespickpockets.jpg;NULL;NULL;NULL;NULL
271;"At Night";NULL;"Christmas and New Year. Three girls between 18 and 20, are hospitalized with cancer. All three of them have serious problems, not just in terms of health, but also in terms of their relationships with their nearest and dearest. The girls find a haven in each other‘s company, where they are free from the fear of death and loneliness, and a substantial part of the film describes their sense of humor, unrestrained candidness and uncompromising zest for life. ";2007;39;6;NULL;AtNight.jpg;NULL;NULL;NULL;NULL
272;"The Substitute";NULL;"There is something strange about the new substitute teacher in class.";2007;17;6;NULL;;NULL;NULL;NULL;NULL
273;"Tanghi argentini";NULL;"An office clerk with a hankering to tango enlists the support of a workplace colleague as he prepares for a date. It‘s Christmas time and the concept of giving assumes fairy tale proportions in this beguiling modern story.";2006;14;6;NULL;;NULL;NULL;NULL;NULL
274;"The Tonto Woman";NULL;"A white woman is kidnapped from her home by Apache Indians. Traded to the Mojave Indians, she lives as a squaw for 11 years until she is found by her husband. Unfit for society he keeps her in a shack in the desert. Her solitary existence is transformed with the arrival of a Mexican. He befriends her, reignites her self-worth and increases her confidence. He re-introduces her to her husband and leaves. As he is leaving town he is ambushed by her husbands men and there is a gun-battle. Who lives and who dies? ";2008;35;6;NULL;;NULL;NULL;NULL;NULL
275;Freeheld;NULL;"Lieutenant Laurel Hester is dying. All she wants to do is leave her pension benefits to her life partner - Stacie, so Stacie can afford to keep their house. Laurel is told no; they are not husband and wife. After spending a lifetime fighting for justice for other people, Laurel - a veteran New Jersey detective - launches a final battle for justice. Knuckle-biting, dramatic Freeheld chronicles a dying policewoman‘s bitter fight to provide for the love of her life. ";2007;40;6;NULL;;NULL;NULL;NULL;NULL
276;"La corona";NULL;"The contestants are murderers, guerrillas, and thieves. The winner will be crowned Queen, but she won‘t be invited on a press tour as a role model for young girls. Instead, she will be escorted back to her cell.";2008;40;6;NULL;;NULL;NULL;NULL;NULL
277;"Salim Baba";NULL;"Salim Muhammad is a 55-year-old man who lives in North Kolkata with his wife and five children. Since the age of ten he has made a living using a hand-cranked projector to screen discarded film scraps for the kids in his surrounding neighborhoods.";2007;15;6;NULL;;NULL;NULL;NULL;NULL
278;"Sari‘s Mother";NULL;"An Iraqi mother seeks health care for her 10-year-old son, who is dying of AIDS, against a background of war and occupation.";2006;21;6;NULL;;NULL;NULL;NULL;NULL
279;"Taxi to the Dark Side";NULL;"An in-depth look at the torture practices of the United States in Afghanistan, Iraq and Guantanamo Bay, focusing on an innocent taxi driver in Afghanistan who was tortured and killed in 2002.";2007;106;1;NULL;TaxitotheDarkSide.jpg;2007-05-23;294309;274661;1000000
280;"No End in Sight";NULL;"A comprehensive look at the Bush Administration‘s conduct of the Iraq war and its occupation of the country.";2007;102;6;NULL;NoEndinSight.jpg;NULL;1433319;1433319;2000000
281;"Operation Homecoming: Writing the Wartime Experience";NULL;"A unique documentary about troops‘ experiences in Iraq and Afghanistan, based on writings by soldiers, Marines, and air men. Some writings were published in the New Yorker in summer 2006. A larger assortment was published as a book by Random House last September. The film drew upon the submissions by soldiers for the book. It‘s a remarkable portrait of troops at war - the complexities, doubts, and fears - written with honesty. The 81-minute version of the film (which will be in theatres) includes 11 pieces of writing, with different visual strategies, along with interviews with the writers, and with more established American writers who are also veterans. In the latter group are Tim O‘Brien, Yusef Komunyakaa, Tobias Wolff, Joe Haldeman, James Salter, Anthony Swofford, Richard Currey, and Paul Fussell. The visual approaches range from poet Brian Turner reading directly to camera, to archival footage, to an animated "graphic novel," to a still photo sequence shot by photographer Antonin Kratochvil. It‘s rooted in a program by the NEA that created a series of writing workshops at military bases. After those workshops, the writers submitted pieces for consideration in the book, edited by Andy Carroll. From those writings were selected 11 for inclusion in the film. There is also a 53-minute version of this film which will be airing on PBS as part of the series "America at a Crossroads" in April, 2007. Both of these are different from the other film ‘Operation Homecoming" from 2007, directed by Lawrence Bridges. That piece was produced by the NEA as a documentary about their writing workshops. ";2007;81;6;NULL;OperationHomecomingWritingtheWartimeExperience.jpg;NULL;NULL;NULL;NULL
282;Sicko;NULL;"A documentary comparing the highly profitable American health care industry to other nations, and HMO horror stories.";2007;123;2;NULL;Sicko.jpg;NULL;36088109;24540079;9000000
283;"War Dance";NULL;"Three children living in a displacement camp in northern Uganda compete in their country‘s national music and dance festival.";2007;105;2;NULL;WarDance.jpg;NULL;NULL;NULL;NULL
284;Persepolis;페르세폴리스;"Poignant coming-of-age story of a precocious and outspoken young Iranian girl that begins during the Islamic Revolution.";2007;96;2;NULL;Persepolis.jpg;NULL;22752488;4445756;7300000
285;"Surf‘s Up";"서핑 업";"A behind-the-scenes look at the annual Penguin World Surfing Championship, and its newest participant, up-and-comer Cody Maverick.";2007;85;2;NULL;SurfsUp.jpg;2007-08-09;149044513;58867694;85000000
286;"Mr Hublot";NULL;"Mr Hublot is a withdrawn, idiosyncratic character with OCD, scared of change and the outside world. Robot Pet‘s arrival turns his life upside down: he has to share his home with this very invasive companion.";2013;11;2;NULL;MrHublot.jpg;NULL;NULL;NULL;NULL
287;Feral;NULL;"A wild boy is found in the woods by a solitary hunter and brought back to civilization. Alienated by a strange new environment, the boy tries to adapt by using the same strategies that kept him safe in the forest.";2012;13;6;NULL;Feral.jpg;NULL;NULL;NULL;NULL
288;"Get a Horse!";NULL;"Mickey, Minnie, Horace Horsecollar, and Clarabelle Cow go on a musical wagon ride until Peg-Leg Pete tries to run them off the road.";2013;6;4;NULL;GetaHorse.jpg;NULL;NULL;NULL;NULL
289;Possessions;NULL;"One night of the eighteenth century, in the depths of the mountain, a human being is lost and finds a small temple. In the moment when he enters the room space is transformed into a completely different world.";2012;14;4;NULL;Possessions.jpg;NULL;NULL;NULL;NULL
290;"Room on the Broom";NULL;"To the annoyance of her cat a kindly witch allows a dog, a bird and a frog who have helped her retrieve things she has lost to ride on her broomstick, making it top heavy. The broom is destroyed by a fire-breathing dragon who threatens to eat the witch but the creatures band together to impersonate a monster and save her. As a result she fashions a luxurious new broom with seats on which they can all ride comfortably. ";2012;25;4;NULL;RoomInTheBroom.jpg;NULL;NULL;NULL;NULL
291;Helium;NULL;"A young boy Alfred is dying, but through the stories about HELIUM - a magical fantasy world, told by the hospital‘s eccentric janitor Enzo, Alfred regain the joy and happiness of his life, and finds a safe haven away from daily life.";2013;23;4;NULL;Helium.jpg;NULL;NULL;NULL;NULL
292;"That Wasn‘t Me";NULL;;2012;25;4;NULL;ThatWasntMe.jpg;NULL;NULL;NULL;NULL
293;"Just Before Losing Everything";NULL;"Miriam, with her two children, escapes her husband, whom she fears.";2013;29;4;NULL;JustBeforeLosingEverything.jpg;NULL;NULL;NULL;NULL
294;"Do I Have to Take Care of Everything?";NULL;"A chaotic morning in a family with kids, and a mother who is determined that it‘s best to take care of everything herself.";2012;7;6;NULL;DoIHavetoTakeCareofEverything.jpg;NULL;NULL;NULL;NULL
295;"The Voorman Problem";NULL;"Doctor Williams is the latest psychiatrist to deal with a smug patient called Voorman who claims to be God himself. Although skeptical, Williams soon gets an eerie feeling that openly malicious Voorman is not simply insane.";2011;13;6;NULL;TheVoormanProblem.jpg;NULL;NULL;NULL;NULL
296;"The Lady in Number 6: Music Saved My Life";NULL;"Alice Herz-Sommer, aged 109 and the world‘s oldest Holocaust survivor, tells the story of how music saved her life: both during her time at Theresienstadt concentration camp and in the years afterwards.";2013;39;6;NULL;TheLadyinNumber6MusicSavedMyLife.jpg;NULL;NULL;NULL;NULL
297;Cavedigger;NULL;"In this OSCAR® NOMINATED documentary short, artist Ra Paulette digs other-worldly, sculptural caves using nothing but hand tools. But, as patrons cut off his projects due to lack of funds or artistic differences, Paulette‘s frustration mounts. This penetrating portrait examines the cost of Paulette‘s obsession and tracks him as he rejects commissions for his own 10-year Magnum Opus.";2013;39;6;NULL;Cavedigger.jpg;NULL;NULL;NULL;NULL
298;"Facing Fear";NULL;"The worlds of a former neo-Nazi and the gay victim of his senseless hate crime attack collide by chance 25 years after the incident that dramatically shaped both of their lives. They proceed to embark on a journey of forgiveness that challenges both to grapple with their beliefs and fears, eventually leading to an improbable collaboration...and friendship. ";2013;23;6;NULL;FacingFear.jpg;NULL;NULL;NULL;NULL
299;"Karama Has No Walls";NULL;"‘Karama has no walls‘ is set amidst Yemen‘s 2011 uprising. The film illustrates the nature of the Yemeni revolution in stark contrast to the gross violations of human rights that took place on Friday, March 18th 2011. Juma‘at El-Karama (Friday of Dignity) marks a turning point in the Yemeni revolution as the tragic events that took place on this day -when pro-government snipers shot dead 53 protestors - shook the nation and propelled hundreds of thousands more to flock to the square in solidarity with their fellow citizens. Through the lenses of two cameramen and the accounts of two fathers, the film retells the story of the people behind the statistics and news reports, encapsulating the tragic events of the day as they unfolded. ";2012;26;6;NULL;KaramaHasNoWalls.jpg;NULL;NULL;NULL;NULL
300;"Prison Terminal: The Last Days of Private Jack Hall";NULL;"Prison Terminal: The Last Days of Private Jack Hall is a moving cinema verite documentary that breaks through the walls of one of Americas oldest maximum security prisons to tell the story of the final months in the life of a terminally ill prisoner and the hospice volunteers, they themselves prisoners, who care for him. The film draws from footage shot over a six-month period behind the walls of the Iowa State Penitentiary and provides a fascinating and often poignant account of how the hospice experience can profoundly touch even the forsaken lives of the incarcerated. ";2013;40;6;NULL;PrisonTerminalTheLastDaysofPrivateJackHall.jpg;NULL;NULL;NULL;NULL
301;"Twenty Feet from Stardom";NULL;"Backup singers live in a world that lies just beyond the spotlight. Their voices bring harmony to the biggest bands in popular music, but we‘ve had no idea who these singers are or what lives they lead, until now.";2013;91;2;NULL;TwentyFeetfromStardom.jpg;NULL;4946445;4946445;NULL
302;"The Act of Killing";NULL;"A documentary which challenges former Indonesian death-squad leaders to reenact their mass-killings in whichever cinematic genres they wish, including classic Hollywood crime scenarios and lavish musical numbers.";2012;115;6;NULL;TheActofKilling.jpg;NULL;486919;486919;NULL
303;"Cutie and the Boxer";NULL;"This candid New York love story explores the chaotic 40-year marriage of famed boxing painter Ushio Shinohara and his wife, Noriko. Anxious to shed her role as her overbearing husband‘s assistant, Noriko finds an identity of her own.";2013;82;1;NULL;CutieandtheBoxer.jpg;NULL;NULL;NULL;NULL
304;"Dirty Wars";NULL;"Investigative journalist Jeremy Scahill is pulled into an unexpected journey as he chases down the hidden truth behind America‘s expanding covert wars.";2013;87;6;NULL;DirtyWars.jpg;NULL;NULL;NULL;NULL
305;"The Square";NULL;"A group of Egyptian revolutionaries battle leaders and regimes, risking their lives to build a new society of conscience.";2013;95;6;NULL;TheSquare.jpg;NULL;NULL;NULL;NULL
306;"The Great Beauty";"그레이트 뷰티";"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty.";2013;141;7;NULL;TheGreatBeauty.jpg;2014-06-12;21352400;2852400;9200000
307;"The Broken Circle Breakdown";NULL;"Elise and Didier fall in love at first sight, in spite of their differences. He talks, she listens. He‘s a romantic atheist, she‘s a religious realist. When their daughter becomes seriously ill, their love is put on trial.";2012;111;6;NULL;TheBrokenCircleBreakdown.jpg;NULL;5475058;175058;NULL
308;"The Hunt";"더 헌트";"A teacher lives a lonely life, all the while struggling over his son‘s custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.";2012;115;6;NULL;TheHunt.jpg;NULL;613308;613308;3800000
309;"The Missing Picture";NULL;"Rithy Panh uses clay figures, archival footage, and his narration to recreate the atrocities Cambodia‘s Khmer Rouge committed between 1975 and 1979.";2013;92;6;NULL;TheMissingPicture.jpg;NULL;NULL;NULL;NULL
310;Omar;오마르;"A young Palestinian freedom fighter agrees to work as an informant after he‘s tricked into an admission of guilt by association in the wake of an Israeli soldier‘s killing.";2013;96;6;NULL;Omar.jpg;NULL;NULL;NULL;NULL
311;"The Croods";NULL;"After their cave is destroyed, a caveman family must trek through an unfamiliar fantastical world with the help of an inventive boy.";2013;98;3;NULL;TheCroods.jpg;NULL;587204668;187168425;135000000
312;"Ernest & Celestine";"어네스트와 셀레스틴";"The story of an unlikely friendship between a bear, Ernest, and a young mouse named Celestine.";2012;80;3;NULL;ErnestandCelestine.jpg;NULL;5075362;262075;9600000
313;"The Wind Rises";"바람이 분다";"A look at the life of Jiro Horikoshi, the man who designed Japanese fighter planes during World War II.";2013;126;2;NULL;TheWindRises.jpg;NULL;117932401;5209580;NULL
314;Ted;"19곰 테드";"As the result of a childhood wish, John Bennett‘s teddy bear, Ted, came to life and has been by John‘s side ever since - a friendship that‘s tested when Lori, John‘s girlfriend of four years, wants more from their relationship.";2012;106;1;NULL;Ted.jpg;NULL;549368315;218815487;50000000
315;"Chasing Ice";"빙하를 따라서";"Follow National Geographic photographer James Balog across the Arctic as he deploys time-lapse cameras designed for one purpose: to capture a multi-year record of the world‘s changing glaciers.";2012;75;2;NULL;ChasingIce.jpg;NULL;1328467;1328467;NULL
316;Paperman;NULL;"An urban office worker finds that paper airplanes are instrumental in meeting a girl in ways he never expected.";2012;7;4;NULL;Paperman.jpg;NULL;NULL;NULL;NULL
317;"Adam and Dog";"아담과 개";"에덴동산에서, 아담.그리고 한마리 개.";2011;16;6;NULL;AdamandDog.jpg;NULL;NULL;NULL;NULL
